case,DAT,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량,predicted_weight_g
12,24,25.95719435,73.12158948,379.4027172,1.888436069,416.5416667,9997,0,0,3603.94755,86494.7412,4203.441667,100882.6,7807.389217,187377.3412,90.77979651
12,25,25.72841214,71.66152811,401.7209328,0.304260565,416.5416667,9997,0,0,3606.085,86546.04,4196.914583,100725.95,7802.999583,187271.99,107.2653793
12,26,25.28378537,72.34046936,394.3076427,1.472334076,416.5416667,9997,0,0,3619.875,86877,4183.860417,100412.65,7803.735417,187289.65,121.6922103
12,27,25.53489812,74.57022829,401.3888141,2.600989887,416.5416667,9997,0,0,3626.77,87042.48,4196.914583,100725.95,7823.684583,187768.43,133.654589
13,0,24.70594101,51.62905049,428.2632651,2.511011926,938.2604167,22518.25,0,0,7405.23,177725.52,0,0,7405.23,177725.52,2.232807574
13,1,25.96361419,42.56970249,425.8356812,2.486160179,912.64875,21903.57,0,0,6819.155,163659.72,0,0,6819.155,163659.72,4.899878939
13,2,24.88737709,34.84017078,447.1998448,2.542799249,967.0870833,23210.09,0,0,7329.385,175905.24,0,0,7329.385,175905.24,6.999630851
13,3,24.80630053,37.73648526,441.1392061,2.571644605,936.1683333,22468.04,0,0,7191.485,172595.64,0,0,7191.485,172595.64,9.691630054
13,4,25.04118666,46.15411394,430.8255649,2.605081633,863.5116667,20724.28,0,0,5888.33,141319.92,0,0,5888.33,141319.92,14.17198414
13,5,24.77897696,53.66566356,442.084415,2.639973607,971.5845833,23318.03,0,0,6412.35,153896.4,0,0,6412.35,153896.4,19.25839534
13,6,25.6272742,58.21279437,425.6289801,2.689893584,660.1175,15842.82,0,0,5729.745,137513.88,0,0,5729.745,137513.88,26.23703161
13,7,25.21605764,53.09274016,423.5467843,2.684600656,1124.827083,26995.85,0,0,8253.315,198079.56,0,0,8253.315,198079.56,26.38317208
13,8,25.31375538,58.09452254,418.5141807,2.717274915,1081.481667,25955.56,0,0,8253.315,198079.56,0,0,8253.315,198079.56,36.9041345
13,9,25.2708536,64.42282351,418.1671837,2.805811971,1195.12375,28682.97,0,0,8274,198576,0,0,8274,198576,47.23011867
13,10,26.18631784,66.34963818,393.7612879,2.79729242,1156.44125,27754.59,0,0,8115.415,194769.96,0,0,8115.415,194769.96,60.44687116
13,11,25.81118951,64.58190966,401.6620351,2.969765083,1131.416667,27154,0,0,8294.685,199072.44,0,0,8294.685,199072.44,70.08698583
13,12,25.3570324,63.38625814,394.9568383,2.797638862,1133.93625,27214.47,0,0,8267.105,198410.52,0,0,8267.105,198410.52,82.52025291
13,13,25.84451555,66.52621991,398.7254385,2.57317358,1162.603333,27902.48,0,0,8253.315,198079.56,0,0,8253.315,198079.56,102.048533
13,14,32.18570952,70.59476499,383.3188574,2.54543869,1181.300417,28351.21,0,0,8239.525,197748.6,0,0,8239.525,197748.6,112.5203103
13,15,33.3226961,69.58076537,381.9843902,2.905258814,1205.789167,28938.94,0,0,8274,198576,0,0,8274,198576,125.3429571
13,16,27.98386428,71.99377978,391.0136468,3.419462329,1201.93,28846.32,0,0,8260.21,198245.04,0,0,8260.21,198245.04,126.9959708
13,17,26.16811575,73.41897373,400.0675874,3.718148199,1107.252917,26574.07,0,0,8294.685,199072.44,0,0,8294.685,199072.44,132.381327
13,18,25.49458873,74.71821311,400.8215144,4.045658257,1191.05375,28585.29,0,0,8294.685,199072.44,0,0,8294.685,199072.44,139.1935485
13,19,25.54585798,73.85652433,400.9861783,4.103437133,1096.16,26307.84,0,0,8232.63,197583.12,0,0,8232.63,197583.12,148.734949
13,20,25.7233128,73.40781077,410.1024937,1.410509369,1014.342917,24344.23,0,0,5150.565,123613.56,2284.479167,54827.5,7435.044167,178441.06,150.2690046
13,21,25.04950623,75.20220885,421.5388079,0,1326.505417,31836.13,0,0,0,0,7825.972917,187823.35,7825.972917,187823.35,151.1962269
13,22,25.02757588,75.08363598,409.1068847,0,1258.084167,30194.02,0,0,0,0,7845.554167,188293.3,7845.554167,188293.3,153.4432672
13,23,25.05405838,71.63051414,416.2394953,1.893652673,1140.257917,27366.19,0,0,0,0,7825.972917,187823.35,7825.972917,187823.35,159.0905352
13,24,24.7619249,76.70472317,431.7631084,2.798748668,1147.22375,27533.37,0,0,0,0,7525.727083,180617.45,7525.727083,180617.45,159.4131542
13,25,25.23686224,66.47011517,396.3758475,1.787988678,1175.40625,27134.71,0,0,0,0,19.58125,469.95,19.58125,469.95,159.7357732
13,26,25.05405838,71.63051414,416.2394953,3.190014685,1140.257917,27366.19,0,0,0,0,0,0,0,0,158.9693535
13,27,25.2672895,66.50274697,396.5832863,1.990275185,1185.05125,27134.71,0,0,0,0,7832.5,187980,7832.5,187980,159.5957703
14,0,24.69365146,54.74963593,421.1606828,2.667172623,879.2675,21102.42,0,0,3881.885,93165.24,3753.072917,90073.75,7634.957917,183238.99,3.342998356
14,1,26.26182859,44.17957543,423.9381169,2.667502714,888.3195833,21319.67,0,0,3544.03,85056.72,3452.827083,82867.85,6996.857083,167924.57,4.702655286
14,2,24.94259206,36.78623987,444.6545481,2.707842864,960.8679167,23060.83,0,0,3792.25,91014,3792.235417,91013.65,7584.485417,182027.65,5.344427634
14,3,24.89319711,42.22261262,437.5723765,2.734260755,980.0495833,23521.19,0,0,4130.105,99122.52,3413.664583,81927.95,7543.769583,181050.47,6.469906094
14,4,25.34328525,49.36910743,426.2671309,2.75732778,750.5079167,18012.19,0,0,3523.345,84560.28,2676.104167,64226.5,6199.449167,148786.78,7.885740449
14,5,24.9329755,47.83812391,436.3831726,2.839220273,571.0666667,13705.6,0,0,4433.485,106403.64,567.85625,13628.55,5001.34125,120032.19,11.26076502
14,6,25.44574277,37.76704694,435.2357759,2.819318799,571.0666667,13705.6,0,0,1330.735,31937.64,4164.279167,99942.7,5495.014167,131880.34,14.80626271
14,7,25.01204352,35.40215688,434.6981143,2.873465013,1142.937083,27430.49,0,0,4412.8,105907.2,4144.697917,99472.75,8557.497917,205379.95,17.42767844
14,8,25.07740142,41.45269141,433.4571599,2.930129412,1098.679583,26368.31,0,0,4405.905,105741.72,4164.279167,99942.7,8570.184167,205684.42,22.62273515
14,9,25.00473817,49.79604876,430.5652177,3.010208614,1172.5675,28141.62,0,0,4405.905,105741.72,4183.860417,100412.65,8589.765417,206154.37,28.79063852
14,10,25.4961826,56.09693278,411.8849229,3.04607852,1034.060417,24817.45,0,0,4399.01,105576.24,4033.7375,96809.7,8432.7475,202385.94,35.32803951
14,11,25.59159208,62.19648924,401.8300467,3.16502797,1045.204583,25084.91,0,0,4412.8,105907.2,4164.279167,99942.7,8577.079167,205849.9,39.59383859
14,12,25.16913636,63.29333531,393.4630257,3.029667314,1056.2975,25351.14,0,0,4412.8,105907.2,4177.333333,100256,8590.133333,206163.2,49.95826734
14,13,25.42171365,67.03636948,396.3930026,2.862027312,996.1245833,23906.99,0,0,4399.01,105576.24,4170.80625,100099.35,8569.81625,205675.59,60.64049954
14,14,31.73135267,73.49235499,383.7740594,2.831529457,1171.33625,28112.07,0,0,4378.325,105079.8,4196.914583,100725.95,8575.239583,205805.75,67.9128054
14,15,32.79616343,75.17183118,383.4563425,3.014586902,1111.322917,26671.75,0,0,4412.8,105907.2,4190.3875,100569.3,8603.1875,206476.5,82.55396517
14,16,27.89426467,75.45510307,392.7784663,3.346038279,1063.263333,25518.32,0,0,4399.01,105576.24,4164.279167,99942.7,8563.289167,205518.94,90.42388409
14,17,26.18982703,75.29445031,387.8958966,3.540472539,1199.895,28797.48,0,0,4378.325,105079.8,4151.225,99629.4,8529.55,204709.2,109.8363165
14,18,25.37059112,75.33088129,392.6528377,3.811703687,1087.159167,26091.82,0,0,4392.115,105410.76,4183.860417,100412.65,8575.975417,205823.41,123.8252652
14,19,25.22140005,74.57215093,388.5248812,3.998097905,1179.425,28306.2,0,0,4385.22,105245.28,4196.914583,100725.95,8582.134583,205971.23,133.8212567
14,20,25.42618507,74.98766128,390.496682,4.320774993,936.43625,22474.47,0,0,4412.8,105907.2,3485.4625,83651.1,7898.2625,189558.3,140.9421791
14,21,24.96055812,72.73462107,386.4191946,4.577383808,1126.485833,27035.66,0,0,4419.695,106072.68,4151.225,99629.4,8570.92,205702.08,151.0594511
14,22,25.07374907,72.69608396,385.8323123,1.671311648,1111.590833,26678.18,0,0,4419.695,106072.68,4177.333333,100256,8597.028333,206328.68,156.2375932
14,23,25.05387111,71.66311564,394.5088748,1.6921614,1188.482917,28523.59,0,0,4412.8,105907.2,4157.752083,99786.05,8570.552083,205693.25,156.999678
14,24,24.74653717,74.4666718,401.1774836,3.405461011,1189.44625,28546.71,0,0,4392.115,105410.76,3890.141667,93363.4,8282.256667,198774.16,156.3640763
14,25,25.17590463,74.1376538,395.7361517,3.5036373,1261.45875,30275.01,0,0,4412.8,105907.2,4027.210417,96653.05,8440.010417,202560.25,156.3948701
14,26,25.11033239,74.09747359,392.0649651,1.098530929,1219.344583,29264.27,0,0,4385.22,105245.28,4177.333333,100256,8562.553333,205501.28,158.9008403
14,27,25.23302139,73.28353195,381.1259561,1.545468259,1063.422917,25522.15,0,0,4378.325,105079.8,4170.80625,100099.35,8549.13125,205179.15,161.4068105
15,0,27.75240403,55.14943296,442.9862208,0.397093537,631.8720833,15164.93,25.78416667,618.82,4877.523,117060.552,3078.1725,73876.14,7981.479667,191555.512,0.258002524
15,1,26.95374318,56.06675221,428.2055556,0.404602925,631.8720833,15164.93,25.78416667,618.82,4877.523,117060.552,3078.1725,73876.14,7981.479667,191555.512,1.118248292
15,2,26.9788404,54.09078659,427.2049745,0.415343173,663.4291667,15922.3,0,0,4753.413,114081.912,2999.8475,71996.34,7753.2605,186078.252,1.129225345
15,3,26.33283133,59.5061349,461.6439677,0.42375756,584.5591667,14029.42,12.89208333,309.41,4856.838,116564.112,3065.118333,73562.84,7934.848417,190436.362,1.134499457
15,4,26.12295133,61.42605723,454.7291667,0.435387139,624.0454167,14977.09,0,0,4869.249,116861.976,3072.950833,73750.82,7942.199833,190612.796,1.796333674
15,5,26.02995223,62.04291741,471.7147128,0.440387392,624.0454167,14977.09,0,0,4848.564,116365.536,3059.896667,73437.52,7908.460667,189803.056,4.228126793
15,6,27.00343328,59.06298536,491.827048,0.443882342,622.8141667,14947.54,0,0,4873.386,116961.264,3075.561667,73813.48,7948.947667,190774.744,4.488574713
15,7,26.65104186,61.86806753,483.6038039,0.504600984,609.5779167,14629.87,0,0,4856.838,116564.112,3065.118333,73562.84,7921.956333,190126.952,4.681149436
15,8,27.03461498,59.53040712,437.8233286,0.581368773,631.7066667,15160.96,0,0,4860.975,116663.4,3067.729167,73625.5,7928.704167,190288.9,4.832530123
15,9,26.63371231,63.34524714,456.1457156,0.580375535,625.71,15017.04,0,0,4869.249,116861.976,3072.950833,73750.82,7942.199833,190612.796,4.918470719
15,10,27.10256937,66.32602549,595.4828719,0.584865096,587.2895833,14094.95,0,0,4869.249,116861.976,3072.950833,73750.82,7942.199833,190612.796,5.849023205
15,11,26.66034475,61.30231195,525.9114344,0.595299575,622.6545833,14943.71,0,0,4865.112,116762.688,3070.34,73688.16,7935.452,190450.848,7.273109739
15,12,26.86583803,60.37484617,505.8712404,0.602670515,664.6604167,15951.85,0,0,4860.975,116663.4,3067.729167,73625.5,7928.704167,190288.9,9.046431272
15,13,26.89426231,62.25857487,501.7078958,0.81881928,714.1166667,17138.8,25.78416667,618.82,4877.523,117060.552,3078.1725,73876.14,7981.479667,191555.512,10.50450346
15,14,27.03334186,64.06798832,443.2865325,1.165997441,648.9616667,15575.08,0,0,4877.523,117060.552,3078.1725,73876.14,7955.6955,190936.692,11.85013193
15,15,26.83119462,68.23086451,429.8940796,1.171792425,586.8108333,14083.46,0,0,4871.5933,116918.2392,3074.386792,73785.283,7945.980092,190703.5222,13.7682036
15,16,27.10666658,72.24268624,417.3486111,1.174130982,712.24125,17093.79,0,0,4856.838,116564.112,3065.118333,73562.84,7921.956333,190126.952,16.10142463
15,17,26.99376506,73.63257879,424.6927655,1.185428658,710.3145833,17047.55,0,0,3173.079,76153.896,2002.509167,48060.22,5175.588167,124214.116,22.73931063
15,18,26.9198448,74.43178171,442.8657926,1.204035778,741.7120833,17801.09,0,0,1692.033,40608.792,1067.830833,25627.94,2759.863833,66236.732,29.06472785
15,19,26.74151331,75.71137872,444.7675168,1.234000749,493.4733333,11843.36,0,0,4856.838,116564.112,3065.118333,73562.84,7921.956333,190126.952,35.32858626
15,20,27.01018823,76.86416298,441.5715984,1.228270435,538.5345833,12924.83,0,0,4865.112,116762.688,3070.34,73688.16,7935.452,190450.848,44.73126983
15,21,27.46479152,77.38388883,457.9958333,1.232247529,505.6891667,12136.54,0,0,4869.249,116861.976,3072.950833,73750.82,7942.199833,190612.796,55.98176655
15,22,27.2644608,78.12784265,417.3969515,1.243713142,544.2120833,13061.09,0,0,4848.564,116365.536,3059.896667,73437.52,7908.460667,189803.056,67.43630979
15,23,26.29343562,78.45268643,416.6063596,1.261455908,510.8879167,12261.31,0,0,4860.975,116663.4,3067.729167,73625.5,7928.704167,190288.9,79.7408982
15,24,26.16233626,78.25043555,444.2720162,1.28452657,510.295,12247.08,0,0,4873.386,116961.264,3075.561667,73813.48,7948.947667,190774.744,90.56804946
15,25,25.1552333,78.38592267,420.9829685,1.73487741,540.8375,12980.1,0,0,4852.701,116464.824,3062.5075,73500.18,7915.2085,189965.004,97.37321565
15,26,25.59105869,78.71791665,429.3201389,2.023396255,561.735,13481.64,0,0,4877.523,117060.552,3078.1725,73876.14,7955.6955,190936.692,105.3087555
15,27,25.59105869,78.71791665,429.3201389,2.023396255,561.735,13481.64,0,0,4877.523,117060.552,3078.1725,73876.14,7955.6955,190936.692,116.6713941
16,0,24.37831678,44.47682084,457.9423023,1.080657456,735.7725,17658.54,3109.054817,74617.3156,4503.2624,108078.2976,317.21625,7613.19,7929.533467,190308.8032,4.96606569
16,1,26.33161256,58.32889899,445.5031556,1.871763265,627.79625,15067.11,0,0,8322.265,199734.36,0,0,8322.265,199734.36,5.316769815
16,2,26.59244581,51.253291,438.3640171,1.869045641,673.3420833,16160.21,0,0,8356.74,200561.76,0,0,8356.74,200561.76,6.321505888
16,3,26.26972213,54.76656387,427.2451389,1.898183286,686.6866667,16480.48,0,0,8322.265,199734.36,0,0,8322.265,199734.36,7.414728459
16,4,25.64533415,56.17712829,420.84867,1.97267134,676.9845833,16247.63,0,0,8329.16,199899.84,0,0,8329.16,199899.84,9.016775246
16,5,26.36923601,60.74773663,478.7604167,2.073776094,674.8925,16197.42,0,0,8342.95,200230.8,0,0,8342.95,200230.8,11.84015336
16,6,26.24407797,62.8358879,481.0175527,2.145766819,672.5895833,16142.15,0,0,8336.055,200065.32,0,0,8336.055,200065.32,14.97498413
16,7,25.83750462,64.43279095,525.24375,2.196793172,683.0895833,16394.15,0,0,8356.74,200561.76,0,0,8356.74,200561.76,20.01714376
16,8,25.79445291,63.71254678,424.0944444,2.241755921,670.9820833,16103.57,0,0,8329.16,199899.84,0,0,8329.16,199899.84,24.97006881
16,9,24.67102765,63.93000029,438.4592808,2.302393506,676.5570833,16237.37,0,0,6922.58,166141.92,0,0,6922.58,166141.92,31.74959238
16,10,26.50280838,65.68376655,406.3027778,2.177297192,671.4095833,16113.83,0,0,8329.16,199899.84,0,0,8329.16,199899.84,39.31568087
16,11,25.72142833,69.39590593,392.1196382,2.217759692,685.5579167,16453.39,0,0,8342.95,200230.8,0,0,8342.95,200230.8,48.4160422
16,12,25.41147255,71.54878608,400.9061484,2.262821527,658.9316667,15814.36,0,0,8349.845,200396.28,0,0,8349.845,200396.28,57.67923517
16,13,25.87756535,72.35680128,423.2621394,2.265601459,679.7720833,16314.53,0,0,8349.845,200396.28,0,0,8349.845,200396.28,72.75554422
16,14,25.68473606,70.49014628,385.2623327,2.30695899,705.05875,16921.41,0,0,8329.16,199899.84,0,0,8329.16,199899.84,80.89623042
16,15,26.38651923,70.48020901,443.6874989,2.364295843,667.12875,16011.09,0,0,8349.845,200396.28,0,0,8349.845,200396.28,92.67014708
16,16,25.51518296,70.54551756,438.5067668,2.493398843,685.8258333,16459.82,0,0,8349.845,200396.28,0,0,8349.845,200396.28,116.6783333
16,17,25.36569233,69.43825591,387.1274165,2.637422363,676.44875,16234.77,0,0,7743.085,185834.04,554.8020833,13315.25,8297.887083,199149.29,124.1306518
16,18,25.41440965,77.12671156,393.1835087,2.821944263,664.2841667,15942.82,0,0,0,0,7904.297917,189703.15,7904.297917,189703.15,131.5320503
16,19,25.0896402,75.98519861,388.9468652,1.549047805,693.3275,16639.86,0,0,0,0,7891.24375,189389.85,7891.24375,189389.85,140.7119375
16,20,25.35360944,76.45680238,434.9986135,1.485034374,661.6620833,15879.89,0,0,0,0,7878.189583,189076.55,7878.189583,189076.55,145.5461472
16,21,25.4676249,77.41604847,455.2801924,2.461715856,673.5529167,16165.27,0,0,0,0,7910.825,189859.8,7910.825,189859.8,157.5617156
16,22,25.19369031,78.90320858,450.1167255,2.485082363,678.7004167,16288.81,0,0,0,0,7904.297917,189703.15,7904.297917,189703.15,159.2138883
16,23,25.49270825,79.20909718,485.8020833,2.325607363,677.1954167,16252.69,0,0,0,0,7878.189583,189076.55,7878.189583,189076.55,159.2833471
16,24,24.80659713,78.17611111,414.5506944,2.405859856,679.0195833,16296.47,0,0,0,0,7871.6625,188919.9,7871.6625,188919.9,159.3963592
16,25,25.09215264,79.08895832,414.0277778,2.437061288,667.9325,16030.38,0,0,0,0,7917.352083,190016.45,7917.352083,190016.45,159.3367183
16,26,25.43645824,80.32597224,435.2195975,2.402056503,677.3608333,16256.66,0,0,0,0,7878.189583,189076.55,7878.189583,189076.55,159.6214885
16,27,24.87486102,78.99423612,427.7266667,2.609695894,665.2475,15965.94,0,0,0,0,7898.227729,189557.4655,7898.227729,189557.4655,160.5192074
17,0,29.45437486,59.17833325,526.70625,0,470.4441667,11290.66,8726.393367,209433.4408,0,0,0,0,8726.393367,209433.4408,0.19
17,1,30.58598162,60.31662829,522.6704262,0,480.0891667,11522.14,8734.128617,209619.0868,0,0,0,0,8734.128617,209619.0868,0.66
17,2,30.20909721,59.10486107,548.0833333,0,479.82125,11515.71,8721.494375,209315.865,0,0,0,0,8721.494375,209315.865,0.59
17,3,29.72909708,60.65527776,553.9465278,0,400.7345833,9617.63,8733.999696,209615.9927,0,0,0,0,8733.999696,209615.9927,1
17,4,28.35954809,63.1384323,589.2582863,0,480.625,11535,8739.156529,209739.7567,0,0,0,0,8739.156529,209739.7567,2.62
17,5,29.93251817,61.10237325,551.3192699,0,480.0891667,11522.14,8181.960688,196367.0565,0,0,0,0,8181.960688,196367.0565,2.93
17,6,30.12451371,60.0150695,561.8479167,0,448.0475,10753.14,8734.902142,209637.6514,0,0,0,0,8734.902142,209637.6514,4.78
17,7,30.5483331,59.16166665,543.9527778,0,479.5533333,11509.28,8725.104158,209402.4998,0,0,0,0,8725.104158,209402.4998,5.04
17,8,30.95402759,60.0856249,541.95625,0,511.8629167,12284.71,8736.964875,209687.157,0,0,0,0,8736.964875,209687.157,6.24
17,9,30.70698095,60.40529611,553.503621,0,448.0475,10753.14,8721.107613,209306.5827,0,0,0,0,8721.107613,209306.5827,8.28
17,10,29.10937489,60.56472222,574.0347222,0,416.9691667,10007.26,8735.288904,209646.9337,0,0,0,0,8735.288904,209646.9337,10.8
17,11,27.8430095,59.47927724,552.5375235,0,544.4404167,13066.57,8739.156529,209739.7567,0,0,0,0,8739.156529,209739.7567,13.14
17,12,24.81840267,58.44444445,434.6597222,0,432.5083333,10380.2,8731.292358,209551.0166,0,0,0,0,8731.292358,209551.0166,17.4
17,13,25.98888642,59.97618412,489.7145833,0,479.445,11506.68,8735.804588,209659.3101,0,0,0,0,8735.804588,209659.3101,19.78
17,14,29.52454018,60.31415712,474.5624521,0,527.5616667,12661.48,8736.449192,209674.7806,0,0,0,0,8736.449192,209674.7806,25.47
17,15,25.5556944,59.3574306,455.3402778,0,508.1120833,12194.69,8735.675667,209656.216,0,0,0,0,8735.675667,209656.216,30.88
17,16,27.26707326,60.12815478,479.1908234,0,1546.0275,37104.66,4374.026033,104976.6248,2.758,66.192,1.174875,28.197,4377.958908,105071.0138,36
17,17,27.09231513,59.78833091,468.5486582,0,1567.392083,37617.41,3065.608496,73574.6039,466.17095,11188.1028,219.31,5263.44,3751.089446,90026.1467,41.49
17,18,29.58844579,62.72530414,474.2244253,0,1670.185833,40084.46,3067.155546,73611.7331,466.30885,11191.4124,219.1141875,5258.7405,3752.578583,90061.886,46.94
17,19,30.83111105,62.6413889,501.7631945,0,1729.64,41511.36,3066.124179,73586.9803,466.44675,11194.722,219.31,5263.44,3751.880929,90045.1423,52.88
17,20,29.652155,63.24536547,487.6170322,0,1639.974167,39359.38,3066.897704,73605.5449,466.30885,11191.4124,219.1141875,5258.7405,3752.320742,90055.6978,63.16
17,21,29.62095316,64.11536134,465.9765184,0,1642.436667,39418.48,3065.608496,73574.6039,466.2399,11189.7576,219.0489167,5257.174,3750.897313,90021.5355,72.94
17,22,26.05652776,61.43715279,466.4236111,0,1641.524583,39396.59,3066.639863,73599.3567,466.30885,11191.4124,219.1794583,5260.307,3752.128171,90051.0761,80.11
17,23,26.69263891,61.55972222,481.125,0,1131.420833,27154.1,3585.546217,86053.1092,546.42875,13114.29,256.7101875,6161.0445,4388.685154,105328.4437,93.82
17,24,24.43769875,62.21954327,475.8439619,0,141.2141667,3389.14,6104.530379,146508.7291,929.3081,22303.3944,436.7924167,10483.018,7470.630896,179295.1415,97.26
17,25,23.94090274,62.52062498,488.29375,0,140.6783333,3376.28,6108.784767,146610.8344,929.0323,22296.7752,436.9229583,10486.151,7474.740025,179393.7606,99.05
17,26,24.60165834,63.03301321,457.6048023,0,130.9820833,3143.57,6100.275992,146406.6238,925.8606,22220.6544,435.1606458,10443.8555,7461.297238,179071.1337,116.41
17,27,26.71366611,63.34942286,432.7552442,0,125.19625,3004.71,6113.296996,146719.1279,928.41175,22281.882,436.661875,10479.885,7478.370621,179480.8949,123.8
18,0,26.35076369,54.106875,559.4631945,0,81.05291667,1945.27,6524.554454,156589.3069,60.4002,1449.6048,27.93591667,670.462,6612.890571,158709.3737,0.180075561
18,1,27.65246763,55.57018074,510.4570522,0,56.94625,1366.71,7343.072825,176233.7478,0,0,0,0,7343.072825,176233.7478,0.179932918
18,2,33.65576371,53.80159727,527.8993056,0,125.4641667,3011.14,7343.072825,176233.7478,0,0,0,0,7343.072825,176233.7478,0.661072024
18,3,26.46663307,56.10724371,518.7663075,0,115.9275,2782.26,8732.323725,209575.7694,0,0,0,0,8732.323725,209575.7694,0.661072024
18,4,27.08257175,56.95639607,524.0212883,0,120.2141667,2885.14,8732.710488,209585.0517,0,0,0,0,8732.710488,209585.0517,1.045886914
18,5,26.49666653,56.72798606,580.6347222,0,130.1783333,3124.28,8732.323725,209575.7694,0,0,0,0,8732.323725,209575.7694,2.446408944
18,6,26.17461683,57.46724854,501.1818008,0,114.1604167,2739.85,8734.257538,209622.1809,0,0,0,0,8734.257538,209622.1809,1.577446934
18,7,26.63978217,57.10040964,510.4493762,0,125.4641667,3011.14,8738.383004,209721.1921,0,0,0,0,8738.383004,209721.1921,2.300657497
18,8,26.22061432,57.04711629,497.2684793,0,129.6425,3111.42,8732.839408,209588.1458,0,0,0,0,8732.839408,209588.1458,3.168632547
18,9,25.73334998,56.66619972,539.197749,0,149.83875,3596.13,8738.254083,209718.098,0,0,0,0,8738.254083,209718.098,4.46247996
18,10,27.5609817,56.71654691,632.1297414,0,128.3029167,3079.27,8719.560563,209269.4535,0,0,0,0,8719.560563,209269.4535,6.779654367
18,11,26.34527772,56.59972221,606.6868056,0,134.6245833,3230.99,8737.222717,209693.3452,0,0,0,0,8737.222717,209693.3452,8.059960458
18,12,25.9057662,56.68690561,545.9151718,0,130.1783333,3124.28,8728.842863,209492.2287,0,0,0,0,8728.842863,209492.2287,9.935549428
18,13,25.71387683,56.84980607,479.2253113,0,103.3925,2481.42,8732.194804,209572.6753,0,0,0,0,8732.194804,209572.6753,12.63204352
18,14,27.80137468,56.59802262,552.8726106,0,128.5708333,3085.7,7931.338588,190352.1261,285.10825,6842.598,134.0010208,3216.0245,8350.447858,200410.7486,16.13486383
18,15,31.92736098,57.58298611,580.0916667,0,130.1783333,3124.28,6108.398004,146601.5521,930.34235,22328.2164,437.5756667,10501.816,7476.316021,179431.5845,18.1650668
18,16,31.96158596,56.6826683,564.6745763,0,47.25,1134,3123.880713,74973.1371,477.06505,11449.5612,224.9885625,5399.7255,3825.934325,91822.4238,21.05120799
18,17,31.37980216,56.86494702,556.0287783,0,135.4283333,3250.28,6098.342179,146360.2123,926.4122,22233.8928,435.6828125,10456.3875,7460.437192,179050.4926,21.77025894
18,18,26.65350597,57.15647525,564.0565718,0,135.9641667,3263.14,6108.398004,146601.5521,930.89395,22341.4548,437.7062083,10504.949,7476.998163,179447.9559,24.67452374
18,19,31.47085679,57.394335,521.1912429,0,149.3029167,3583.27,6101.436279,146434.4707,929.8597,22316.6328,437.3145833,10495.55,7468.610563,179246.6535,28.16787993
18,20,31.57738458,57.77558499,533.9217985,0,149.3029167,3583.27,6101.436279,146434.4707,929.8597,22316.6328,437.3145833,10495.55,7468.610563,179246.6535,31.56013214
18,21,26.74897119,57.47290486,569.4676318,0,130.44625,3130.71,6111.492104,146675.8105,930.48025,22331.526,437.445125,10498.683,7479.417479,179506.0195,38.18874386
18,22,25.11400942,57.65039108,507.0077485,0,107.035,2568.84,6107.495558,146579.8934,930.4113,22329.8712,437.5103958,10500.2495,7475.417254,179410.0141,45.56132477
18,23,24.9570409,57.72598988,541.2826624,0,108.6425,2607.42,6108.913688,146613.9285,928.2049,22276.9176,436.27025,10470.486,7473.388838,179361.3321,53.83460896
18,24,24.55643705,57.77519073,526.7224576,0,125.7320833,3017.57,6107.237717,146573.7052,926.2743,22230.5832,435.8133542,10459.5205,7469.325371,179263.8089,62.41065169
18,25,24.1427082,58.82055553,533.1076389,0,139.76625,3354.39,6085.965779,146063.1787,926.75695,22242.1668,435.6175417,10454.821,7448.340271,178760.1665,70.41999047
18,26,24.68758815,58.39153903,536.9865741,0,134.08875,3218.13,6109.687213,146632.4931,927.86015,22268.6436,436.4007917,10473.619,7473.948154,179374.7557,89.22305257
18,27,24.10236112,59.25333333,499.6111111,0,138.8029167,3331.27,6111.492104,146675.8105,927.58435,22262.0244,436.4660625,10475.1855,7475.542517,179413.0204,92.60617383
19,0,29.02631936,59.37874997,448.6076389,0.587818768,528.0975,12674.34,8736.964875,209687.157,0,0,0,0,8736.964875,209687.157,0.224564933
19,1,30.20664738,60.41832377,446.1266888,0.539252979,489.6258333,11751.02,8733.612933,209606.7104,0,0,0,0,8733.612933,209606.7104,0.193769487
19,2,29.78819436,59.26979166,470.3354167,0.480651778,514.1658333,12339.98,8731.034517,209544.8284,0,0,0,0,8731.034517,209544.8284,0.666946233
19,3,29.56934905,60.51505171,477.4380297,0.456984042,442.045,10609.08,8729.874229,209516.9815,0,0,0,0,8729.874229,209516.9815,1.553890262
19,4,28.23619681,62.97314856,513.1328037,0.461315514,480.0891667,11522.14,8731.936963,209566.4871,0,0,0,0,8731.936963,209566.4871,1.179180591
19,5,29.70219863,60.97748819,474.3771186,0.437187573,479.1770833,11500.25,8722.654663,209343.7119,0,0,0,0,8722.654663,209343.7119,2.313841572
19,6,29.89041659,59.94368054,483.6361111,0.425619539,404.2175,9701.22,8739.156529,209739.7567,0,0,0,0,8739.156529,209739.7567,3.183287163
